Category,EmailLength,WordCount,SentenceCount,AvgWordLength,DigitCount,SpecialCharCount
0,5968,1181,66,3.9627434377646074,41,255
0,1037,212,9,3.816037735849057,0,32
0,1159,229,21,3.978165938864629,15,45
0,397,73,4,4.328767123287672,15,14
0,5459,1445,45,2.6525951557093426,233,728
0,660,176,12,2.664772727272727,30,83
0,932,214,6,3.2570093457943927,29,61
0,487,95,9,4.010526315789473,15,21
0,2521,592,8,3.195945945945946,33,211
0,977,244,13,2.9344262295081966,29,99
0,211,51,3,3.07843137254902,11,15
0,269,52,0,4.057692307692308,18,11
0,787,150,4,4.16,17,15
0,1175,264,19,3.340909090909091,47,62
0,2318,501,17,3.518962075848304,44,102
0,5396,1176,84,3.497448979591837,138,238
0,1055,212,8,3.8773584905660377,22,28
0,492,95,6,4.094736842105263,0,12
0,2170,444,18,3.8063063063063054,135,116
0,187,42,6,3.380952380952381,28,11
0,1945,399,15,3.7944862155388472,26,97
0,191,38,5,3.9210526315789473,2,12
0,415,91,8,3.4725274725274726,1,28
0,2111,593,102,2.4620573355817874,48,305
0,1380,345,21,2.9043478260869566,69,130
0,1488,264,11,4.553030303030303,2,41
0,1476,286,19,4.076923076923077,61,58
0,1869,421,15,3.36104513064133,36,120
0,1382,306,11,3.4019607843137254,36,60
0,333,73,5,3.4794520547945207,10,11
0,1235,237,13,4.105485232067511,40,25
0,780,164,7,3.658536585365854,12,28
0,1075,211,7,3.985781990521327,9,40
0,101,20,3,3.9,1,6
0,703,147,8,3.680272108843537,20,38
0,762,151,5,3.9205298013245033,14,30
0,562,124,8,3.419354838709677,12,33
0,670,140,5,3.7,0,25
0,4355,877,50,3.877993158494869,90,130
0,253,55,3,3.4909090909090907,0,5
0,1049,211,7,3.895734597156398,33,38
0,967,204,7,3.696078431372549,24,46
0,1505,301,18,3.903654485049834,73,57
0,1314,261,8,3.9348659003831417,16,63
0,1070,217,11,3.829493087557604,12,40
0,4593,1110,85,3.056756756756757,157,392
0,1068,262,11,2.9618320610687023,54,110
0,1451,310,29,3.587096774193548,22,70
0,1444,290,11,3.875862068965517,9,97
0,345,69,4,3.8840579710144927,14,12
0,450,82,5,4.426829268292683,0,8
0,3977,893,43,3.341545352743561,160,347
0,611,116,7,4.155172413793103,0,15
0,504,115,12,3.260869565217391,35,35
0,4843,857,40,4.565927654609101,18,92
0,358,67,3,4.2388059701492535,22,14
0,1749,404,16,3.24009900990099,53,152
0,660,118,6,4.483050847457627,10,17
0,223,38,2,4.815789473684211,0,5
0,95,17,1,4.529411764705882,2,4
0,679,132,6,4.0606060606060606,6,14
0,1453,316,9,3.518987341772152,24,99
0,773,138,3,4.5,36,25
0,1231,300,13,3.02,38,129
0,1187,247,12,3.700404858299595,50,66
0,4356,981,27,3.3598369011213047,112,284
0,3637,689,39,4.179970972423803,70,179
0,1318,272,9,3.75,14,48
0,1609,321,17,3.9283489096573208,54,73
0,1715,427,14,2.8969555035128804,56,188
0,92,21,3,3.2857142857142856,0,4
0,3652,902,38,2.944567627494457,110,420
0,2252,493,24,3.4787018255578093,62,129
0,1754,392,22,3.377551020408163,62,115
0,684,133,11,4.082706766917293,2,15
0,1699,368,12,3.529891304347826,84,122
0,1186,230,17,4.052173913043478,46,54
0,7947,2259,333,2.404603806994245,73,1310
0,87,14,5,5.071428571428571,0,7
0,1807,374,15,3.788770053475936,24,94
0,1414,331,6,3.202416918429003,31,131
0,102,20,2,4.0,3,7
0,2260,546,68,3.067765567765568,209,182
0,1965,424,30,3.537735849056604,30,122
0,1840,386,16,3.655440414507772,58,113
0,716,170,15,3.094117647058824,33,48
0,1411,244,12,4.69672131147541,0,27
0,1287,307,15,3.1009771986970684,80,121
0,4175,973,25,3.1387461459403907,109,331
0,921,229,10,2.943231441048035,26,84
0,1430,360,17,2.875,40,168
0,193,42,2,3.4761904761904763,14,8
0,453,101,5,3.3465346534653464,20,25
0,800,204,6,2.833333333333333,24,79
0,6939,1395,62,3.888888888888889,109,280
0,1058,264,10,2.909090909090909,37,118
0,980,244,13,2.9344262295081966,29,99
0,557,111,5,3.927927927927928,0,15
0,1554,365,15,3.1780821917808217,42,108
0,5009,1017,52,3.837758112094395,179,212
0,2018,384,23,4.153645833333333,41,76
0,195,41,2,3.5853658536585367,0,14
0,135,27,1,3.851851851851852,1,6
0,1753,363,6,3.721763085399449,36,103
0,1814,365,12,3.863013698630137,21,70
0,481,97,6,3.9072164948453607,2,13
0,1155,236,12,3.8008474576271194,26,39
0,1952,495,30,2.8565656565656568,98,216
0,786,213,3,2.619718309859155,38,82
0,1228,289,11,3.1730103806228374,26,121
0,1559,372,19,3.1048387096774195,58,118
0,1914,472,27,2.961864406779661,46,184
0,556,146,9,2.6301369863013697,43,61
0,300,83,5,2.5542168674698797,16,50
0,138,25,2,4.48,0,5
0,363,73,4,3.8767123287671232,0,8
0,517,98,6,4.142857142857143,2,14
0,1167,295,17,2.857627118644068,38,108
0,1101,258,11,3.1589147286821704,36,98
0,416,86,8,3.744186046511628,0,15
0,3042,756,64,2.939153439153439,147,285
0,599,115,5,4.113043478260869,0,9
0,621,135,4,3.4962962962962965,20,28
0,1576,358,13,3.304469273743017,53,120
0,1721,390,10,3.315384615384616,81,151
0,721,149,6,3.724832214765101,14,36
0,2393,534,25,3.4138576779026217,6,105
0,718,143,14,3.958041958041958,30,28
0,3113,798,44,2.769423558897243,57,344
0,1605,288,19,4.493055555555555,14,57
0,1056,185,9,4.594594594594595,6,21
0,1883,354,16,4.22316384180791,30,52
0,2125,470,20,3.431914893617021,61,141
0,1221,318,14,2.751572327044025,45,123
0,819,213,8,2.751173708920188,58,99
0,3295,591,29,4.463620981387479,6,98
0,904,182,7,3.8626373626373622,12,30
0,1557,364,21,3.1868131868131866,26,107
0,1728,345,13,3.985507246376812,28,59
0,1019,254,5,2.9015748031496065,45,101
0,7075,1424,76,3.889044943820225,66,268
0,2083,345,20,4.942028985507246,34,46
0,1854,377,12,3.843501326259947,68,104
0,1374,378,13,2.5396825396825395,62,164
0,2869,627,61,3.4688995215311005,28,175
0,3843,797,18,3.739021329987453,28,189
0,319,64,5,3.890625,3,11
0,2134,479,13,3.405010438413361,36,142
0,468,93,3,3.956989247311828,0,13
0,656,117,8,4.487179487179487,0,17
0,1979,398,18,3.821608040201005,70,111
0,1330,285,10,3.5789473684210527,14,60
0,1109,273,19,2.9926739926739927,1,114
0,1219,263,20,3.5399239543726235,25,73
0,2250,424,21,4.22877358490566,27,59
0,302,57,2,4.228070175438597,7,15
0,378,59,3,5.11864406779661,8,9
0,264,52,2,4.0,5,6
0,2174,506,10,3.233201581027668,36,182
0,259,51,3,4.019607843137255,17,7
0,967,181,8,4.270718232044199,0,32
0,2289,473,12,3.7526427061310783,24,100
0,199,39,2,4.0,6,7
0,177,35,2,3.971428571428572,0,6
0,2079,383,13,4.331592689295039,18,63
0,3553,658,27,4.325227963525836,55,97
0,306,66,3,3.515151515151515,12,19
0,1215,270,12,3.388888888888889,53,62
0,1151,247,8,3.558704453441296,48,67
0,2423,574,63,3.177700348432056,193,183
0,306,74,2,2.8513513513513518,12,35
0,608,134,4,3.417910447761194,12,25
0,796,152,7,4.118421052631579,0,21
0,3338,661,37,3.944024205748865,93,161
0,769,149,4,4.026845637583893,49,37
0,1689,299,26,4.538461538461538,47,56
0,1598,358,19,3.3715083798882683,40,122
0,1248,237,16,4.156118143459915,36,39
0,2274,478,28,3.6652719665271967,19,70
0,1512,291,14,4.120274914089347,3,32
0,764,155,14,3.806451612903226,56,44
0,1992,407,12,3.8181818181818175,86,110
0,585,125,5,3.552,12,26
0,360,60,3,4.866666666666666,10,13
0,229,42,2,4.333333333333333,0,9
0,1233,231,12,4.268398268398268,4,34
0,208,45,6,3.533333333333333,6,9
0,737,163,6,3.423312883435583,46,36
0,304,70,3,3.185714285714285,12,22
0,1035,226,21,3.4867256637168142,43,57
0,1285,261,13,3.8314176245210727,34,50
0,1974,426,19,3.5539906103286385,35,121
0,1380,345,21,2.9043478260869566,69,130
0,731,118,6,5.008474576271187,0,16
0,505,121,7,3.107438016528925,16,58
0,2845,659,53,3.2261001517450683,63,197
0,389,78,6,3.8846153846153846,27,9
0,3035,633,40,3.7045813586097935,42,160
0,217,42,2,4.071428571428571,0,5
0,643,120,5,4.275,2,14
0,2032,386,20,4.189119170984456,33,60
0,1279,269,17,3.650557620817844,18,56
0,353,73,5,3.73972602739726,7,12
0,764,180,8,3.138888888888889,46,84
0,969,219,13,3.328767123287671,35,48
0,2227,525,17,3.1333333333333333,111,209
0,2325,401,15,4.778054862842893,20,36
0,1157,240,5,3.725,12,43
0,467,98,9,3.663265306122449,30,21
0,2231,444,20,3.934684684684685,50,104
0,550,101,9,4.366336633663367,21,28
0,1677,297,13,4.542087542087542,28,43
0,404,83,4,3.759036144578314,1,14
0,1839,374,32,3.8262032085561497,54,67
0,854,145,6,4.731034482758621,10,21
0,381,82,11,3.524390243902439,1,18
0,240,48,4,3.875,5,11
0,2578,529,22,3.7939508506616257,22,112
0,420,71,4,4.802816901408451,9,9
0,1619,289,19,4.494809688581315,15,30
0,3419,864,73,2.8703703703703702,276,269
0,1140,243,10,3.580246913580247,35,83
0,2007,455,24,3.3230769230769237,91,140
0,520,106,4,3.8773584905660377,2,9
0,3120,771,21,2.9481193255512324,153,259
0,933,192,16,3.7604166666666665,17,34
0,623,122,9,4.049180327868853,23,21
0,4133,928,49,3.3502155172413794,207,203
0,585,101,7,4.663366336633663,10,15
0,162,33,4,3.787878787878788,0,9
0,1150,234,29,3.807692307692308,58,60
0,958,191,13,3.93717277486911,26,43
0,5923,1343,106,3.3313477289650035,334,387
0,1655,369,14,3.4010840108401084,56,110
0,1605,280,19,4.632142857142857,23,34
0,4498,917,52,3.786259541984733,107,293
0,505,105,7,3.723809523809524,2,13
0,478,83,5,4.662650602409639,1,11
0,2594,573,39,3.4153577661431065,41,159
0,696,194,8,2.5051546391752577,48,90
0,5160,1022,36,3.977495107632094,7,116
0,1654,331,17,3.900302114803625,25,61
0,897,179,11,3.9441340782122905,19,25
0,1380,301,10,3.39202657807309,87,105
0,123,29,3,3.1379310344827585,6,9
0,1065,208,10,4.081730769230769,4,22
0,6230,1118,38,4.485688729874776,37,138
0,1644,318,5,4.0251572327044025,152,49
0,360,62,4,4.725806451612903,11,10
0,2871,590,29,3.774576271186441,42,134
0,342,83,6,3.0,12,18
0,469,90,4,4.133333333333334,10,22
0,8593,1482,114,4.703778677462888,125,255
0,1244,230,15,4.326086956521739,0,43
0,1030,202,12,4.01980198019802,0,25
0,668,117,7,4.589743589743589,10,16
0,1127,283,12,2.886925795053004,32,106
0,2025,483,23,3.101449275362319,75,124
0,526,90,4,4.722222222222222,0,10
0,348,81,3,3.1604938271604937,14,26
0,1036,219,10,3.6301369863013697,12,39
0,1760,423,22,3.0307328605200947,103,180
0,5397,1093,74,3.838060384263495,193,246
0,2167,470,16,3.5404255319148934,83,115
0,4488,989,48,3.43680485338726,120,336
0,1379,279,16,3.867383512544803,18,48
0,628,138,6,3.4420289855072466,12,26
0,1031,227,20,3.41409691629956,34,69
0,1650,354,14,3.5847457627118646,28,104
0,2662,506,39,4.156126482213439,50,113
0,2378,449,22,4.2694877505567925,46,87
0,870,182,16,3.67032967032967,62,48
0,1471,336,21,3.267857142857143,78,141
0,355,70,4,3.971428571428572,0,10
0,1234,242,9,3.9917355371900825,12,38
0,1821,400,20,3.4625,26,68
0,4509,931,54,3.7432867883995695,41,195
0,1241,297,18,3.0336700336700337,79,94
0,2228,444,20,3.934684684684685,50,104
0,1057,219,15,3.7442922374429215,22,55
0,2953,686,40,3.193877551020408,98,194
0,793,144,11,4.430555555555555,11,31
0,2626,561,31,3.586452762923351,71,178
0,295,63,4,3.5873015873015874,3,10
0,804,162,6,3.882716049382716,2,25
0,1051,226,10,3.535398230088496,25,41
0,1021,203,14,3.960591133004926,15,32
0,696,138,8,3.9565217391304346,0,12
0,533,87,6,5.022988505747127,0,10
0,1695,299,22,4.588628762541806,25,56
0,2074,458,14,3.421397379912664,174,136
0,452,87,2,4.057471264367816,16,14
0,876,169,6,4.047337278106509,45,32
0,409,95,3,3.1789473684210527,15,26
0,1920,441,16,3.2607709750566896,48,121
0,638,122,6,4.147540983606557,0,14
0,2217,530,24,3.015094339622641,133,189
0,5070,1019,84,3.89892051030422,58,219
0,440,103,3,3.145631067961165,33,31
0,1656,379,25,3.2058047493403694,93,135
0,3729,615,20,4.980487804878049,5,90
0,1765,294,14,4.928571428571429,0,31
0,1748,356,38,3.8286516853932575,59,92
0,352,77,8,3.4285714285714284,12,23
0,3658,840,53,3.220238095238096,158,231
0,235,43,3,4.372093023255814,0,9
0,1152,237,40,3.759493670886076,58,91
0,1178,273,11,3.241758241758242,25,90
0,2570,536,25,3.675373134328358,100,128
0,1256,295,18,3.111864406779661,60,94
0,930,186,10,3.930107526881721,16,20
0,1443,305,16,3.619672131147541,69,73
0,616,137,10,3.394160583941606,9,44
0,151,25,2,4.96,0,4
0,2662,587,44,3.4497444633730834,118,130
0,1289,260,10,3.853846153846154,32,34
0,2590,564,27,3.4273049645390072,58,173
0,4401,809,31,4.360939431396786,27,162
0,1039,217,14,3.695852534562212,9,49
0,4031,904,27,3.3738938053097347,99,264
0,358,77,4,3.5844155844155843,5,13
0,572,130,12,3.292307692307692,16,29
0,975,237,17,3.037974683544304,52,108
0,551,113,9,3.769911504424779,12,30
0,113,24,3,3.583333333333333,4,6
0,2086,386,16,4.331606217616581,26,53
0,1078,240,15,3.4125,39,54
0,285,60,4,3.683333333333333,6,10
0,614,132,9,3.5303030303030303,30,33
0,1259,288,10,3.267361111111111,46,68
0,2134,557,28,2.7073608617594256,73,299
0,767,149,8,4.053691275167785,32,30
0,915,204,16,3.372549019607843,34,56
0,206,45,4,3.4444444444444446,13,9
0,848,205,5,3.048780487804878,29,85
0,858,200,12,3.125,92,72
0,1687,388,18,3.270618556701031,30,134
0,154,30,2,4.033333333333333,0,6
0,607,122,9,3.827868852459016,18,24
0,3373,722,29,3.580332409972299,110,144
0,2139,443,18,3.7381489841986455,74,101
0,3615,865,54,3.0971098265895955,108,300
0,446,97,6,3.453608247422681,16,22
0,3456,761,23,3.441524310118265,90,254
0,3932,813,38,3.760147601476015,80,205
0,980,243,6,2.9176954732510287,58,99
0,6301,1420,43,3.347887323943662,230,412
0,317,63,3,3.920634920634921,5,12
0,535,103,9,4.087378640776699,12,16
0,1054,204,9,4.078431372549019,2,28
0,1320,284,10,3.556338028169014,14,59
0,521,96,5,4.333333333333333,4,9
0,726,176,13,3.039772727272727,20,58
0,4542,836,49,4.350478468899522,34,117
0,1920,396,46,3.724747474747475,74,92
0,379,73,4,4.095890410958904,10,12
0,1247,239,11,4.100418410041841,14,44
0,695,144,6,3.7291666666666665,0,25
0,1753,356,12,3.851123595505618,56,100
0,1115,220,10,4.0,15,23
0,938,177,13,4.214689265536723,8,33
0,1051,234,6,3.3632478632478637,0,18
0,621,171,5,2.555555555555556,34,79
0,2511,517,18,3.7736943907156673,177,130
0,3524,789,32,3.3726235741444865,76,244
0,1895,333,13,4.591591591591592,5,43
0,690,144,8,3.6805555555555554,17,55
0,539,120,9,3.3666666666666667,12,31
0,355,75,6,3.653333333333333,17,13
0,2555,501,16,4.001996007984032,61,115
0,1438,375,36,2.712,56,147
0,1690,344,22,3.819767441860465,39,49
0,1850,442,19,3.070135746606335,109,170
0,773,151,9,4.046357615894039,0,22
0,2845,583,28,3.8010291595197256,108,70
0,1199,274,8,3.2846715328467155,47,97
0,656,173,9,2.6820809248554918,35,82
0,888,175,9,3.954285714285714,24,30
0,968,198,7,3.7525252525252526,56,45
0,3340,747,20,3.3788487282463184,96,240
0,192,41,3,3.5853658536585367,12,6
0,198,37,2,4.243243243243243,0,7
0,1704,338,27,3.9497041420118335,31,97
0,1033,195,32,4.061538461538461,30,44
0,2534,537,33,3.603351955307263,76,113
0,3277,668,39,3.7979041916167664,88,176
0,1397,301,21,3.5614617940199333,26,96
0,327,59,3,4.3559322033898304,2,7
0,4022,893,30,3.406494960806271,61,211
0,274,68,7,2.897058823529412,14,27
0,2490,513,76,3.783625730994152,17,125
0,2450,470,25,4.121276595744681,45,70
0,525,109,15,3.688073394495413,2,23
0,359,63,4,4.619047619047619,10,11
0,1254,249,17,3.9477911646586334,0,47
0,1502,311,22,3.64951768488746,33,105
0,2017,423,37,3.697399527186761,54,83
0,1184,278,20,3.08273381294964,39,116
0,4975,1098,53,3.430783242258652,132,360
0,3431,638,30,4.278996865203761,57,125
0,2139,443,26,3.702031602708804,69,89
0,385,79,7,3.759493670886076,0,14
0,869,187,6,3.550802139037433,17,45
0,97,19,2,4.105263157894737,0,4
0,512,109,7,3.522935779816514,22,29
0,1113,247,5,3.4129554655870447,39,84
0,1577,300,17,4.183333333333334,0,30
0,151,27,1,4.481481481481482,0,3
0,2734,527,29,4.083491461100569,24,79
0,1013,179,10,4.58659217877095,6,30
0,906,179,5,3.9497206703910615,12,27
0,1163,197,8,4.776649746192893,4,24
0,3450,637,38,4.334379905808477,34,102
0,1163,225,8,4.084444444444444,6,16
0,1872,433,18,3.224018475750577,68,129
0,140,26,1,4.269230769230769,5,6
0,2559,490,15,4.095918367346939,34,86
0,1707,319,17,4.25705329153605,39,55
0,2432,529,30,3.493383742911153,161,167
0,1264,259,17,3.764478764478764,50,70
0,2741,572,25,3.713286713286713,9,92
0,1956,397,17,3.788413098236776,83,68
0,2331,380,15,5.05,21,46
0,1559,330,14,3.627272727272728,72,62
0,622,121,4,4.0578512396694215,0,20
0,653,179,1,2.575418994413408,25,92
0,715,195,6,2.5846153846153848,35,95
0,1643,294,15,4.517006802721088,7,33
0,3744,876,44,3.1906392694063928,102,308
0,1908,438,20,3.2739726027397262,89,134
0,690,137,9,4.0,19,18
0,1017,179,12,4.581005586592179,0,24
0,1104,265,16,3.0830188679245283,35,99
0,126,22,1,4.590909090909091,0,3
0,359,78,3,3.448717948717949,17,17
0,2406,525,18,3.5047619047619047,35,102
0,4160,934,33,3.3704496788008567,152,307
0,181,36,1,3.9722222222222223,10,8
0,559,115,5,3.782608695652174,12,18
0,104,20,3,4.15,0,5
0,714,137,11,4.087591240875913,27,32
0,940,206,17,3.451456310679612,15,40
0,9152,1519,51,4.940092165898617,12,200
0,316,64,3,3.84375,0,13
0,585,154,6,2.720779220779221,26,74
0,513,96,4,4.239583333333333,0,10
0,446,93,3,3.7204301075268815,0,15
0,778,161,11,3.7080745341614905,46,43
0,5253,1038,50,3.973025048169557,45,186
0,1612,292,11,4.431506849315069,16,45
0,878,174,7,3.9080459770114944,26,36
0,3283,748,80,3.306149732620321,65,270
0,1776,377,14,3.59946949602122,40,69
0,197,38,2,4.078947368421052,0,4
0,809,180,19,3.388888888888889,24,62
0,3445,620,22,4.546774193548387,47,127
0,293,59,4,3.8813559322033897,0,7
0,1341,290,30,3.5068965517241377,86,75
0,2167,406,19,4.253694581280788,31,29
0,935,211,11,3.341232227488152,22,65
0,496,101,5,3.831683168316832,30,20
0,3660,666,35,4.403903903903904,43,113
0,6878,1595,111,3.232601880877743,270,420
0,1166,314,9,2.621019108280255,48,154
0,1207,268,35,3.3544776119402986,23,85
0,1489,313,15,3.661341853035144,21,77
0,2466,423,20,4.74468085106383,19,60
0,2093,504,37,3.0734126984126986,72,188
0,582,121,10,3.7024793388429753,47,40
0,246,46,2,4.260869565217392,0,6
0,4051,719,33,4.552155771905424,38,116
0,423,84,5,3.952380952380953,3,11
0,1097,276,20,2.898550724637681,18,110
0,2842,590,23,3.745762711864407,32,126
0,1310,327,10,2.948012232415902,39,118
0,786,162,12,3.734567901234568,9,31
0,294,53,3,4.433962264150943,16,11
0,441,94,6,3.542553191489361,14,24
0,5986,1173,57,4.017050298380222,11,232
0,3013,621,35,3.7729468599033815,26,143
0,265,60,3,3.333333333333333,6,13
0,984,198,13,3.863636363636364,35,39
0,2496,602,20,3.0614617940199333,127,191
0,1149,280,12,3.0107142857142857,43,99
0,2519,472,19,4.266949152542373,17,79
0,1118,217,10,4.046082949308755,19,42
0,973,201,11,3.741293532338308,10,58
0,1813,339,20,4.268436578171092,49,65
0,466,101,3,3.495049504950495,15,20
0,3009,594,31,3.961279461279461,95,103
0,2402,534,25,3.417602996254681,32,113
0,1164,274,9,3.145985401459854,56,104
0,2258,458,46,3.816593886462882,89,121
0,6458,1519,88,3.151415404871626,217,480
0,175,32,1,4.40625,0,5
0,3754,752,32,3.912234042553192,77,144
0,5628,1300,74,3.2392307692307694,221,447
0,2598,671,80,2.758569299552906,99,259
0,5164,1056,35,3.815340909090909,48,281
0,1489,282,19,4.163120567375887,68,63
0,4337,1038,40,3.068400770712909,173,392
0,1954,392,17,3.887755102040817,62,54
0,433,106,41,3.018867924528302,9,48
0,1405,409,13,2.342298288508557,85,223
0,4722,877,32,4.291904218928164,104,162
0,504,103,7,3.7572815533980575,17,19
0,927,200,32,3.565,0,58
0,1463,293,22,3.9146757679180886,18,69
0,983,236,16,3.0847457627118646,52,96
0,1449,263,7,4.425855513307985,10,24
0,157,25,1,5.16,0,5
0,893,223,6,2.9417040358744395,25,83
0,5350,1006,55,4.21272365805169,59,267
0,1001,219,12,3.506849315068493,22,50
0,257,54,4,3.6666666666666665,5,10
0,6364,1242,94,4.0297906602254425,124,292
0,1941,436,19,3.346330275229358,38,123
0,242,50,9,3.64,11,18
0,3199,674,21,3.5890207715133533,108,223
0,525,99,3,4.222222222222222,3,23
0,2258,529,15,3.1909262759924384,90,172
0,4494,810,47,4.458024691358025,37,127
0,1048,215,13,3.767441860465116,33,51
0,378,65,5,4.723076923076923,11,10
0,4152,994,75,3.095573440643863,132,338
0,2204,472,27,3.5720338983050848,109,91
0,421,75,5,4.546666666666667,0,14
0,4684,898,44,4.111358574610245,185,205
0,336,66,3,4.045454545454546,10,9
0,1417,315,37,3.3746031746031746,31,84
0,796,153,8,4.111111111111111,13,22
0,1530,339,20,3.380530973451328,36,112
0,535,120,4,3.316666666666667,14,28
0,1008,172,6,4.767441860465116,6,17
0,921,184,15,3.891304347826087,55,45
0,475,107,6,3.3271028037383177,12,28
0,1090,284,7,2.7746478873239435,44,116
0,2977,725,15,3.04,95,310
0,1152,265,11,3.237735849056604,77,73
0,656,132,5,3.909090909090909,1,17
0,3661,676,17,4.298816568047338,106,173
0,2323,551,96,3.1379310344827585,154,172
0,438,80,8,4.375,0,13
0,2579,582,32,3.329896907216495,77,203
0,1500,396,5,2.7146464646464645,84,137
0,349,67,6,4.104477611940299,0,10
0,82,15,1,4.333333333333333,4,4
0,511,109,5,3.559633027522936,16,35
0,517,123,20,3.105691056910569,12,39
0,969,236,6,3.0211864406779663,29,88
0,1066,202,8,4.163366336633663,37,28
0,8628,2192,223,2.8284671532846715,328,1051
0,649,135,6,3.7111111111111112,12,32
0,4645,856,39,4.330607476635514,40,157
0,4266,950,49,3.4010526315789478,124,282
0,674,140,7,3.707142857142857,36,31
0,350,85,11,2.976470588235294,9,25
0,1782,370,16,3.697297297297297,34,64
0,1434,355,12,2.935211267605634,60,126
0,406,81,5,3.91358024691358,0,10
0,1578,367,19,3.209809264305177,40,110
0,2359,504,12,3.60515873015873,39,129
0,2536,472,19,4.266949152542373,17,79
0,189,27,1,5.888888888888889,4,3
0,69,12,1,4.583333333333333,0,3
0,1709,363,26,3.608815426997245,53,88
0,1931,381,24,3.9606299212598426,56,73
0,6489,1359,106,3.65121412803532,202,359
0,723,144,7,3.9444444444444446,3,18
0,1175,267,15,3.2734082397003745,52,54
0,585,127,3,3.52755905511811,12,33
0,468,102,7,3.480392156862745,0,15
0,493,96,4,4.052083333333333,0,13
0,591,108,11,4.37962962962963,0,16
0,585,114,7,4.035087719298246,17,22
0,2218,389,36,4.611825192802057,42,96
0,165,29,1,4.620689655172414,0,2
0,3242,723,75,3.4107883817427385,25,199
0,504,107,16,3.6261682242990654,2,31
0,1181,231,16,4.004329004329004,72,49
0,1639,386,23,3.1658031088082903,24,169
0,1796,323,24,4.476780185758514,7,40
0,139,37,2,2.702702702702702,9,9
0,1692,396,12,3.179292929292929,36,118
0,468,100,7,3.55,12,26
0,2999,524,27,4.643129770992366,6,55
0,4005,869,69,3.4959723820483317,97,219
0,760,140,8,4.342857142857143,4,23
0,7569,1766,87,3.171007927519818,314,737
0,2854,607,20,3.6161449752883033,42,141
0,1547,342,14,3.441520467836257,42,109
0,520,106,6,3.80188679245283,2,14
0,8115,1821,194,3.366282262493136,259,643
0,758,169,14,3.4023668639053253,7,42
0,1338,296,10,3.449324324324324,25,94
0,3131,649,27,3.744221879815101,40,151
0,705,139,7,3.985611510791367,4,25
0,65,9,3,6.222222222222222,0,4
0,2137,430,30,3.881395348837209,50,85
0,376,81,9,3.5185185185185186,20,24
0,1605,381,46,3.115485564304462,24,113
0,2501,567,40,3.2698412698412698,33,175
0,787,179,7,3.3072625698324023,66,56
0,2929,592,16,3.856418918918919,99,166
0,404,84,4,3.702380952380953,26,15
0,2132,400,15,4.25,20,62
0,3744,814,74,3.5036855036855035,90,210
0,1907,479,32,2.845511482254697,105,156
0,1284,361,10,2.46814404432133,69,187
0,336,66,5,3.939393939393939,12,19
0,583,133,3,3.278195488721805,12,35
0,5174,1174,20,3.3390119250425894,44,437
0,58,12,1,3.6666666666666665,1,4
0,2632,654,21,2.9357798165137616,118,256
0,1717,324,14,4.203703703703703,12,46
0,3083,722,24,3.170360110803324,94,225
0,4056,942,27,3.221868365180467,133,321
0,595,130,6,3.476923076923077,9,34
0,490,117,5,2.948717948717949,26,47
0,3314,627,16,4.156299840510367,10,145
0,2254,455,33,3.863736263736264,30,124
0,1534,328,17,3.588414634146341,45,102
0,1454,320,15,3.434375,66,69
0,332,73,6,3.452054794520548,21,13
0,1109,222,17,3.891891891891892,19,38
0,1487,339,8,3.297935103244838,38,119
0,579,115,18,3.921739130434783,0,23
0,1793,396,22,3.441919191919192,34,111
0,797,150,5,4.18,23,22
0,3956,802,26,3.8403990024937658,87,261
0,3969,877,61,3.4321550741163054,133,200
0,1077,259,6,3.073359073359073,50,79
0,4204,969,46,3.236326109391125,109,285
0,762,138,6,4.434782608695652,0,23
0,4315,802,36,4.265586034912718,135,172
0,2651,555,32,3.672072072072072,76,157
0,5001,867,49,4.678200692041522,75,135
0,822,182,13,3.412087912087912,14,34
0,477,136,4,2.397058823529412,36,77
0,560,160,6,2.43125,27,84
0,1868,433,18,3.224018475750577,68,129
0,837,185,8,3.437837837837838,88,36
0,3216,573,13,4.485165794066318,29,142
0,319,61,1,4.131147540983607,10,10
0,361,70,6,4.1,0,14
0,442,93,7,3.645161290322581,6,11
0,3370,742,53,3.4555256064690028,67,190
0,542,115,4,3.608695652173913,10,20
0,2953,644,22,3.4767080745341614,80,184
0,1519,320,12,3.728125,0,49
0,701,133,7,4.18796992481203,0,13
0,888,168,11,4.184523809523809,7,28
0,444,97,3,3.453608247422681,26,21
0,1086,277,5,2.8555956678700363,36,125
0,518,123,20,3.105691056910569,12,39
0,1436,286,12,3.93006993006993,33,57
0,3162,671,24,3.615499254843517,59,150
0,569,109,8,4.110091743119266,2,15
0,497,102,8,3.803921568627451,0,13
0,1282,307,15,3.1009771986970684,80,121
0,164,27,1,4.7407407407407405,0,6
0,1530,294,11,4.163265306122449,3,51
0,10763,3210,71,2.2389408099688475,405,2050
0,1420,345,14,3.023188405797101,96,115
0,389,77,7,3.948051948051948,10,15
0,464,81,4,4.617283950617284,0,13
0,503,122,4,3.0081967213114758,18,36
0,952,189,10,3.9576719576719577,0,25
0,994,221,17,3.420814479638009,44,47
0,3348,562,28,4.859430604982206,14,43
0,1414,319,15,3.3322884012539187,31,70
0,518,112,6,3.5,12,25
0,3758,797,48,3.606022584692597,170,212
0,2713,572,25,3.713286713286713,9,92
